,0,1,2
120,/m/0dbj7t,/m/08mbj5d,/common/topic/webpage./common/webpage/category
121,/m/0dbj7t,/m/01sxq9,/education/educational_institution/students_graduates./education/education/student
122,/m/0dbj7t,/m/0bpgx,/education/educational_institution/school_type
123,/m/0dbj7t,/m/0ljsz,/organization/organization/headquarters./location/mailing_address/citytown
124,/m/0dbj7t,/m/01yk13,/education/educational_institution/students_graduates./education/education/student
125,/m/0dbj7t,/m/083jv,/education/educational_institution/colors
126,/m/0dbj7t,/m/02dk5q,/education/educational_institution/school_type
130,/m/0dgr9_z,/m/06mzp,/government/politician/government_positions_held./government/government_position_held/jurisdiction_of_office
131,/m/0dgr9_z,/m/01dyk8,/people/person/education./education/education/institution
132,/m/0dgr9_z,/m/05zppz,/people/person/gender
133,/m/0dgr9_z,/m/06mzp,/people/person/nationality
134,/m/0dlmn14,/m/05zppz,/people/person/gender
135,/m/0fs8tty,/m/03lty,/music/album/genre
136,/m/0fs8tty,/m/0xhtw,/music/album/genre
147,/m/0gvys1,/m/01fxg8,/education/educational_degree/people_with_this_degree./education/education/institution
148,/m/0gvys1,/m/043q2z,/education/educational_degree/people_with_this_degree./education/education/institution
149,/m/0gvys1,/m/02vnp2,/education/educational_degree/people_with_this_degree./education/education/institution
150,/m/0hgrkpy,/m/05zppz,/people/person/gender
151,/m/0hgrkpy,/m/0d0vqn,/people/person/nationality
173,/m/026nfdb,/m/0fj9f,/people/person/profession
174,/m/026nfdb,/m/02zsn,/people/person/gender
175,/m/026nfdb,/m/0g39h,/people/person/places_lived./people/place_lived/location
176,/m/026nfdb,/m/01b8jj,/people/person/places_lived./people/place_lived/location
177,/m/026nfdb,/m/05hqv,/government/politician/party./government/political_party_tenure/party
178,/m/0280k93,/m/01ls2,/music/artist/origin
179,/m/0280k93,/m/064t9,/music/artist/genre
180,/m/0280k93,/m/06j6l,/music/artist/genre
181,/m/0280k93,/m/0ggx5q,/music/artist/genre
192,/m/02rdyqd,/m/03f5k,/book/periodical/subjects
193,/m/02z2qr5,/m/04ztj,/people/person/spouse_s./people/marriage/type_of_union
194,/m/02z2qr5,/m/0c8wxp,/people/person/religion
195,/m/02z2qr5,/m/09c7w0,/people/person/nationality
196,/m/02z2qr5,/m/0fj9f,/people/person/profession
197,/m/02z2qr5,/m/05zppz,/people/person/gender
198,/m/02z2qr5,/m/01_d4,/people/person/place_of_birth
199,/m/02z2qr5,/m/01_d4,/people/deceased_person/place_of_death
200,/m/03ck2t3,/m/0173kj,/location/location/containedby
201,/m/03ck2t3,/m/0ctw_b,/location/location/containedby
202,/m/03d8zmh,/m/052bw,/people/person/places_lived./people/place_lived/location
203,/m/03d8zmh,/m/02zsn,/people/person/gender
204,/m/03d8zmh,/m/07ssc,/people/person/place_of_birth
205,/m/03d8zmh,/m/02jx1,/people/person/nationality
206,/m/03jlfg,/m/0345h,/people/person/nationality
207,/m/03jlfg,/m/05zppz,/people/person/gender
208,/m/03jlfg,/m/0h9c,/people/person/profession
239,/m/0445j4,/m/05zppz,/people/person/gender
240,/m/0445j4,/m/0d060g,/people/person/nationality
241,/m/0445j4,/m/01t3h6,/people/person/place_of_birth
242,/m/045lzk,/m/07wh1,/base/culturalevent/event/entity_involved
243,/m/045lzk,/m/0193qj,/military/military_conflict/combatants./military/military_combatant_group/combatants
244,/m/045lzk,/m/0193qj,/base/culturalevent/event/entity_involved
245,/m/045lzk,/m/06v9sf,/military/military_conflict/combatants./military/military_combatant_group/combatants
246,/m/045lzk,/m/09c7w0,/military/military_conflict/combatants./military/military_combatant_group/combatants
247,/m/045lzk,/m/018zsw,/base/culturalevent/event/entity_involved
248,/m/045lzk,/m/081pw,/time/event/included_in_event
249,/m/045lzk,/m/09c7w0,/base/culturalevent/event/entity_involved
250,/m/045lzk,/m/07wg3,/base/culturalevent/event/entity_involved
251,/m/045lzk,/m/0d060g,/base/culturalevent/event/entity_involved
252,/m/045lzk,/m/02fr2d,/base/culturalevent/event/entity_involved
253,/m/045lzk,/m/01y998,/time/event/included_in_event
254,/m/04b3ym,/m/0kyk,/people/person/profession
255,/m/04b3ym,/m/0cbd2,/people/person/profession
256,/m/04b3ym,/m/0bdg5,/people/person/place_of_birth
257,/m/04b3ym,/m/08mbj5d,/common/topic/webpage./common/webpage/category
258,/m/04b3ym,/m/02hrh1q,/people/person/profession
259,/m/04b3ym,/m/02r0d0,/award/award_winner/awards_won./award/award_honor/award
260,/m/04b3ym,/m/02jx1,/people/person/nationality
261,/m/04b3ym,/m/02r0d0,/award/award_nominee/award_nominations./award/award_nomination/award
262,/m/04b3ym,/m/07ssc,/people/person/nationality
263,/m/04b3ym,/m/04ztj,/people/person/spouse_s./people/marriage/type_of_union
264,/m/04b3ym,/m/02zsn,/people/person/gender
265,/m/04b3ym,/m/0j6j8,/award/award_nominee/award_nominations./award/award_nomination/award
266,/m/04b3ym,/m/02tzwd,/award/award_nominee/award_nominations./award/award_nomination/award
267,/m/04mx9x_,/m/09c7w0,/people/person/nationality
268,/m/04mx9x_,/m/0135g,/people/person/place_of_birth
269,/m/04mx9x_,/m/05zppz,/people/person/gender
270,/m/04mx9x_,/m/0d8qb,/people/person/profession
271,/m/04q7g0w,/m/05hgj,/book/book/genre
272,/m/04q7g0w,/m/02h40lc,/book/written_work/original_language
273,/m/04y_jj,/m/07ssc,/location/location/containedby
275,/m/05pc65m,/m/05zppz,/people/person/gender
276,/m/05pc65m,/m/014zws,/people/person/education./education/education/institution
277,/m/05pc65m,/m/0g8rj,/people/person/education./education/education/institution
278,/m/05pc65m,/m/0ynfz,/people/person/place_of_birth
283,/m/06msbg,/m/09lc9,/biology/organism_classification/rank
306,/m/08w_s8,/m/037c9s,/music/musical_group/member./music/group_membership/role
307,/m/08w_s8,/m/026mff,/award/award_nominee/award_nominations./award/award_nomination/award
308,/m/08w_s8,/m/03bx0bm,/music/musical_group/member./music/group_membership/role
309,/m/08w_s8,/m/026mff,/award/award_winner/awards_won./award/award_honor/award
310,/m/08w_s8,/m/01lyv,/music/artist/genre
311,/m/08w_s8,/m/0j862,/music/musical_group/member./music/group_membership/role
312,/m/08w_s8,/m/0j871,/music/musical_group/member./music/group_membership/role
313,/m/08w_s8,/m/01c9jp,/award/award_winner/awards_won./award/award_honor/award
314,/m/08w_s8,/m/015_1q,/music/artist/label
315,/m/08w_s8,/m/01c9jp,/award/award_nominee/award_nominations./award/award_nomination/award
316,/m/08w_s8,/m/034lk7,/music/artist/origin
317,/m/08w_s8,/m/08mbj5d,/common/topic/webpage./common/webpage/category
318,/m/08w_s8,/m/01w40h,/music/artist/label
319,/m/08w_s8,/m/09c7w0,/people/person/nationality
320,/m/08wm8n,/m/01chg,/music/artist/genre
322,/m/08wm8n,/m/0l14gg,/music/artist/genre
324,/m/08wm8n,/m/017_qw,/music/artist/genre
325,/m/09gp3y1,/m/018gz8,/people/person/profession
326,/m/09gp3y1,/m/04sqj,/people/person/places_lived./people/place_lived/location
327,/m/09gp3y1,/m/02zsn,/people/person/gender
328,/m/0b74yxt,/m/0q34g,/people/deceased_person/place_of_death
329,/m/0b74yxt,/m/02jx1,/people/person/nationality
330,/m/0b74yxt,/m/05zppz,/people/person/gender
331,/m/0c90ts,/m/040_9s0,/award/award_nominated_work/award_nominations./award/award_nomination/award
332,/m/0c90ts,/m/014dfn,/book/book/genre
333,/m/0c90ts,/m/01hmnh,/book/book/genre
334,/m/0c90ts,/m/02h40lc,/book/written_work/original_language
335,/m/0c90ts,/m/06l3bl,/book/written_work/subjects
336,/m/0c90ts,/m/02xlf,/book/book/genre
337,/m/0cc9h5h,/m/02cft,/people/person/place_of_birth
339,/m/0cqydb,/m/0345h,/people/person/nationality
340,/m/0cqydb,/m/0gg6s,/government/politician/party./government/political_party_tenure/party
341,/m/0cqydb,/m/05zppz,/people/person/gender
342,/m/0cqydb,/m/0fj9f,/people/person/profession
343,/m/0cqydb,/m/0d8qb,/people/person/profession
347,/m/0fp_cq,/m/0f8l9c,/film/film/country
348,/m/0fp_cq,/m/02h40lc,/film/film/language
349,/m/0fp_cq,/m/064_8sq,/film/film/language
350,/m/0fp_cq,/m/07ssc,/film/film/country
351,/m/0fp_cq,/m/032dg7,/film/film/production_companies
352,/m/0fp_cq,/m/03xk1_,/film/film/starring./film/performance/actor
353,/m/0fp_cq,/m/04xvh5,/film/film/genre
354,/m/0fp_cq,/m/02l7c8,/film/film/genre
355,/m/0fp_cq,/m/03q4nz,/film/film/genre
356,/m/0fp_cq,/m/07s9rl0,/film/film/genre
357,/m/0fp_cq,/m/0g8st4,/film/film/starring./film/performance/actor
358,/m/0fp_cq,/m/029j_,/film/film/release_date_s./film/film_regional_release_date/film_release_distribution_medium
359,/m/0fp_cq,/m/054g1r,/film/film/distributors./film/film_film_distributor_relationship/distributor
360,/m/0fp_cq,/m/032dg7,/film/film/distributors./film/film_film_distributor_relationship/distributor
361,/m/0fp_cq,/m/0f8l9c,/media_common/netflix_title/netflix_genres
362,/m/0fp_cq,/m/09c7w0,/film/film/country
363,/m/0fp_cq,/m/0jz9f,/film/film/distributors./film/film_film_distributor_relationship/distributor
364,/m/0g4xdbb,/m/05qtj,/people/deceased_person/place_of_death
365,/m/0g4xdbb,/m/0mn6,/projects/project_participant/projects./projects/project_participation/role
366,/m/0g4xdbb,/m/06mzp,/people/person/nationality
367,/m/0g4xdbb,/m/04jpl,/people/person/places_lived./people/place_lived/location
368,/m/0g4xdbb,/m/056_y,/people/person/places_lived./people/place_lived/location
369,/m/0g4xdbb,/m/09j9h,/people/person/profession
370,/m/0g4xdbb,/m/0f8l9c,/people/person/nationality
371,/m/0g4xdbb,/m/05zppz,/people/person/gender
372,/m/0g991f,/m/0ctw_b,/people/person/place_of_birth
373,/m/0g991f,/m/05zppz,/people/person/gender
374,/m/0ghlhx,/m/08mbj32,/common/topic/webpage./common/webpage/category
375,/m/0ghlhx,/m/04nfpk,/sports/sports_team/roster./sports/sports_team_roster/position
376,/m/0ghlhx,/m/023wyl,/sports/sports_team/roster./sports/sports_team_roster/position
377,/m/0ghlhx,/m/01r3hr,/sports/sports_team/roster./sports/sports_team_roster/position
378,/m/0ghlhx,/m/08mbj5d,/common/topic/webpage./common/webpage/category
379,/m/0ghlhx,/m/02g_6x,/sports/sports_team/roster./sports/sports_team_roster/position
380,/m/0ghlhx,/m/06b1q,/sports/sports_team/roster./sports/sports_team_roster/position
381,/m/0gmgtym,/m/07tk7,/people/person/education./education/education/institution
382,/m/0gmgtym,/m/05zppz,/people/person/gender
383,/m/0h3lnh6,/m/0840vq,/award/award_nominated_work/award_nominations./award/award_nomination/award_nominee
384,/m/0h62bn,/m/059t8,/location/location/containedby
396,/m/01jwy3j,/m/05jt_,/music/album/genre
397,/m/01jwy3j,/m/02z7f3,/music/album/genre
398,/m/01jwy3j,/m/0jmwg,/music/album/genre
402,/m/025y_xr,/m/02zsn,/people/person/gender
404,/m/02qb0k1,/m/0156q,/people/deceased_person/place_of_death
405,/m/02qb0k1,/m/05zppz,/people/person/gender
406,/m/02qb0k1,/m/01c0cc,/people/person/education./education/education/institution
407,/m/02qb0k1,/m/0345h,/people/person/nationality
408,/m/02qb0k1,/m/05snw,/people/person/profession
410,/m/02rk7b1,/m/05zppz,/people/person/gender
411,/m/02rlrp2,/m/05zppz,/people/person/gender
412,/m/02rlrp2,/m/06q1r,/people/person/place_of_birth
414,/m/03wqqb8,/m/0dq_5,/people/person/employment_history./business/employment_tenure/title
415,/m/03wqqb8,/m/09d6p2,/people/person/employment_history./business/employment_tenure/title
416,/m/03wqqb8,/m/0dq_5,/business/board_member/leader_of./organization/leadership/role
417,/m/03wqqb8,/m/012t_z,/people/person/profession
418,/m/03wqqb8,/m/01n7q,/organization/organization/headquarters./location/mailing_address/state_province_region
419,/m/03wqqb8,/m/05zppz,/people/person/gender
420,/m/03wqqb8,/m/0r6cx,/organization/organization/headquarters./location/mailing_address/citytown
421,/m/03wy48s,/m/03tw2s,/people/person/education./education/education/institution
422,/m/03wy48s,/m/0dq_5,/people/person/employment_history./business/employment_tenure/title
423,/m/03wy48s,/m/060c4,/people/person/employment_history./business/employment_tenure/title
424,/m/03wy48s,/m/05zppz,/people/person/gender
425,/m/04q0qff,/m/01xrlm,/people/person/education./education/education/institution
426,/m/04q0qff,/m/01sgl,/sports/pro_athlete/sports_played_professionally./sports/pro_sports_played/sport
427,/m/04q0qff,/m/0j5g9,/people/person/nationality
428,/m/04q0qff,/m/02zsn,/people/person/gender
431,/m/05h4pqq,/m/05zppz,/people/person/gender
432,/m/0629nq,/m/04jpl,/location/location/street_address./location/mailing_address/citytown
435,/m/06x_7h,/m/03t4nx,/people/person/education./education/education/institution
436,/m/06x_7h,/m/05zppz,/people/person/gender
437,/m/06x_7h,/m/02grjf,/people/person/education./education/education/institution
438,/m/074jc,/m/0flw86,/religion/religious_text/religious_text_of
439,/m/092b8q,/m/05p553,/tv/tv_program/genre
440,/m/092b8q,/m/08mbj5d,/common/topic/webpage./common/webpage/category
441,/m/092b8q,/m/07ssc,/tv/tv_program/country_of_origin
442,/m/092b8q,/m/01sp81,/tv/tv_program/regular_cast./tv/regular_tv_appearance/actor
443,/m/092b8q,/m/0dm00,/tv/tv_program/genre
444,/m/092b8q,/m/0gf28,/tv/tv_program/genre
445,/m/092b8q,/m/0g5lhl7,/tv/tv_program/original_network./tv/tv_network_duration/network
446,/m/092b8q,/m/02h40lc,/tv/tv_program/languages
447,/m/09mx18,/m/05zppz,/people/person/gender
448,/m/09mx18,/m/09jp3,/people/person/places_lived./people/place_lived/location
449,/m/09mx18,/m/07twz,/people/person/nationality
450,/m/09mx18,/m/09jp3,/people/person/place_of_birth
451,/m/09rs7tw,/m/05zppz,/people/person/gender
452,/m/0bp1g4,/m/02jx1,/organization/organization/headquarters./location/mailing_address/country
453,/m/0bp1g4,/m/02jx1,/organization/organization/headquarters./location/mailing_address/citytown
454,/m/0bp1g4,/m/08mbj5d,/common/topic/webpage./common/webpage/category
455,/m/0bp1g4,/m/04jpl,/organization/organization/headquarters./location/mailing_address/citytown
456,/m/0bp1g4,/m/036wy,/organization/organization/headquarters./location/mailing_address/state_province_region
457,/m/0bp1g4,/m/07ssc,/location/location/containedby
458,/m/0bwf8j,/m/04jpl,/people/deceased_person/place_of_death
459,/m/0bwf8j,/m/04ztj,/people/person/spouse_s./people/marriage/type_of_union
460,/m/0bwf8j,/m/07t_l23,/award/award_winner/awards_won./award/award_honor/award
461,/m/0bwf8j,/m/04jpl,/people/person/place_of_birth
462,/m/0bwf8j,/m/07ssc,/people/person/nationality
463,/m/0bwf8j,/m/02zsn,/people/person/gender
464,/m/0bwf8j,/m/07t_l23,/award/award_nominee/award_nominations./award/award_nomination/award
465,/m/0bwf8j,/m/02hrh1q,/people/person/profession
466,/m/0c3_y14,/m/07dfk,/people/person/place_of_birth
467,/m/0c3_y14,/m/03_3d,/people/person/nationality
468,/m/0c3_y14,/m/07bs0,/sports/pro_athlete/sports_played_professionally./sports/pro_sports_played/sport
469,/m/0c3_y14,/m/02zsn,/people/person/gender
485,/m/0cj45,/m/0f4k5,/food/food/nutrients./food/nutrition_fact/nutrient
486,/m/0cj45,/m/0f4hc,/food/food/nutrients./food/nutrition_fact/nutrient
487,/m/0cj45,/m/02p0tjr,/food/food/nutrients./food/nutrition_fact/nutrient
488,/m/0cj45,/m/0q01m,/food/food/nutrients./food/nutrition_fact/nutrient
489,/m/0cj45,/m/01n78x,/food/food/nutrients./food/nutrition_fact/nutrient
490,/m/0cj45,/m/08lb68,/food/food/nutrients./food/nutrition_fact/nutrient
491,/m/0cj45,/m/0h1yy,/food/food/nutrients./food/nutrition_fact/nutrient
492,/m/0cj45,/m/06jry,/food/food/nutrients./food/nutrition_fact/nutrient
493,/m/0cj45,/m/02kc008,/food/food/nutrients./food/nutrition_fact/nutrient
494,/m/0cj45,/m/0h1vz,/food/food/nutrients./food/nutrition_fact/nutrient
495,/m/0cj45,/m/07hnp,/food/food/nutrients./food/nutrition_fact/nutrient
496,/m/0cj45,/m/09pbb,/food/food/nutrients./food/nutrition_fact/nutrient
497,/m/0cj45,/m/04k8n,/food/food/nutrients./food/nutrition_fact/nutrient
498,/m/0cj45,/m/07q0m,/food/food/nutrients./food/nutrition_fact/nutrient
499,/m/0cj45,/m/02kd0rh,/food/food/nutrients./food/nutrition_fact/nutrient
500,/m/0cj45,/m/01w_3,/food/food/nutrients./food/nutrition_fact/nutrient
501,/m/0cj45,/m/02kd8zw,/food/food/nutrients./food/nutrition_fact/nutrient
502,/m/0cj45,/m/07_lq,/food/ingredient/incompatible_with_dietary_restrictions
503,/m/0cj45,/m/04zjxcz,/food/food/nutrients./food/nutrition_fact/nutrient
504,/m/0cj45,/m/05wvs,/food/food/nutrients./food/nutrition_fact/nutrient
505,/m/0cj45,/m/025s7x6,/food/food/nutrients./food/nutrition_fact/nutrient
506,/m/0cj45,/m/0fzjh,/food/food/nutrients./food/nutrition_fact/nutrient
507,/m/0cj45,/m/02kc4sf,/food/food/nutrients./food/nutrition_fact/nutrient
508,/m/0cj45,/m/07_hy,/food/ingredient/incompatible_with_dietary_restrictions
509,/m/0cj45,/m/02kc_w5,/food/food/nutrients./food/nutrition_fact/nutrient
510,/m/0cj45,/m/041r51,/food/food/nutrients./food/nutrition_fact/nutrient
511,/m/0cj45,/m/02kcv4x,/food/food/nutrients./food/nutrition_fact/nutrient
512,/m/0cj45,/m/034n2g,/food/ingredient/compatible_with_dietary_restrictions
513,/m/0cj45,/m/0f4l5,/food/food/nutrients./food/nutrition_fact/nutrient
514,/m/0cj45,/m/0h1yf,/food/food/nutrients./food/nutrition_fact/nutrient
515,/m/0cj45,/m/0h1sg,/food/food/nutrients./food/nutrition_fact/nutrient
516,/m/0cj45,/m/0h1zw,/food/food/nutrients./food/nutrition_fact/nutrient
517,/m/0cj45,/m/025sqz8,/food/food/nutrients./food/nutrition_fact/nutrient
518,/m/0cj45,/m/0h1sz,/food/food/nutrients./food/nutrition_fact/nutrient
519,/m/0cj45,/m/025rsfk,/food/food/nutrients./food/nutrition_fact/nutrient
520,/m/0cj45,/m/025s0s0,/food/food/nutrients./food/nutrition_fact/nutrient
521,/m/0cj45,/m/0h1_c,/food/food/nutrients./food/nutrition_fact/nutrient
522,/m/0cj45,/m/025rw19,/food/food/nutrients./food/nutrition_fact/nutrient
523,/m/0cj45,/m/09gwd,/food/food/nutrients./food/nutrition_fact/nutrient
524,/m/0cj45,/m/0h1vg,/food/food/nutrients./food/nutrition_fact/nutrient
525,/m/0cj45,/m/07zqy,/food/food/nutrients./food/nutrition_fact/nutrient
526,/m/0cj45,/m/05gh50,/food/food/nutrients./food/nutrition_fact/nutrient
527,/m/0cj45,/m/0h1wg,/food/food/nutrients./food/nutrition_fact/nutrient
528,/m/0cj45,/m/025sf8g,/food/food/nutrients./food/nutrition_fact/nutrient
529,/m/0cj45,/m/0838f,/food/food/nutrients./food/nutrition_fact/nutrient
530,/m/0cj45,/m/0h1tg,/food/food/nutrients./food/nutrition_fact/nutrient
531,/m/0cj45,/m/02kc5rj,/food/food/nutrients./food/nutrition_fact/nutrient
532,/m/0cj45,/m/025s7j4,/food/food/nutrients./food/nutrition_fact/nutrient
533,/m/0cj45,/m/025tkqy,/food/food/nutrients./food/nutrition_fact/nutrient
534,/m/0cj45,/m/0h1tz,/food/food/nutrients./food/nutrition_fact/nutrient
535,/m/0cj45,/m/025s0zp,/food/food/nutrients./food/nutrition_fact/nutrient
536,/m/0cj45,/m/025sf0_,/food/food/nutrients./food/nutrition_fact/nutrient
537,/m/0cj45,/m/0g5gq,/food/food/nutrients./food/nutrition_fact/nutrient
538,/m/0cj45,/m/0f4kp,/food/food/nutrients./food/nutrition_fact/nutrient
539,/m/0cj45,/m/09gvd,/food/food/nutrients./food/nutrition_fact/nutrient
540,/m/0cvt65,/m/02rk45,/film/film/starring./film/performance/actor
541,/m/0cvt65,/m/02l7c8,/film/film/genre
542,/m/0cvt65,/m/07s9rl0,/film/film/genre
543,/m/0cvt65,/m/02rk45,/film/film/directed_by
544,/m/0cvt65,/m/06cvj,/film/film/genre
545,/m/0cvt65,/m/05p553,/media_common/netflix_title/netflix_genres
546,/m/0cvt65,/m/01_j71,/film/film/starring./film/performance/actor
547,/m/0cvt65,/m/09c7w0,/film/film/country
548,/m/0cvt65,/m/02h40lc,/film/film/language
549,/m/0cvt65,/m/09nqf,/film/film/estimated_budget./measurement_unit/dated_money_value/currency
550,/m/0cvt65,/m/0vgkd,/film/film/genre
551,/m/0cvt65,/m/05qd_,/film/film/distributors./film/film_film_distributor_relationship/distributor
552,/m/0cvt65,/m/05qd_,/film/film/production_companies
553,/m/0cvt65,/m/0gyy0,/film/film/starring./film/performance/actor
554,/m/0cvt65,/m/02rk45,/film/film/written_by
555,/m/0cvt65,/m/02rk45,/award/award_nominated_work/award_nominations./award/award_nomination/award_nominee
556,/m/0cvt65,/m/05p553,/film/film/genre
557,/m/0cxfjd,/m/05z96,/people/person/profession
558,/m/0cxfjd,/m/03rjj,/people/person/nationality
559,/m/0cxfjd,/m/0194x,/book/author/school_or_movement
560,/m/0cxfjd,/m/0cbd2,/people/person/profession
561,/m/0cxfjd,/m/0fhsz,/people/deceased_person/place_of_death
562,/m/0cxfjd,/m/0fhsz,/people/person/place_of_birth
563,/m/0cxfjd,/m/05zppz,/people/person/gender
564,/m/0d4l4s,/m/02_j1w,/sports/sports_team/roster./sports/sports_team_roster/position
565,/m/0d_c21,/m/0fl35,/biology/organism_classification/rank
566,/m/0f_kz3,/m/02x4x18,/award/award_nominated_work/award_nominations./award/award_nomination/award
567,/m/0f_kz3,/m/02h40lc,/film/film/language
568,/m/0f_kz3,/m/0219x_,/film/film/genre
569,/m/0f_kz3,/m/02x8n1n,/award/award_nominated_work/award_nominations./award/award_nomination/award
570,/m/0f_kz3,/m/031rx9,/film/film/production_companies
571,/m/0f_kz3,/m/016vg8,/film/film/starring./film/performance/actor
572,/m/0f_kz3,/m/03bxz7,/film/film/genre
573,/m/0f_kz3,/m/09c7w0,/film/film/country
574,/m/0f_kz3,/m/04xvlr,/film/film/genre
575,/m/0f_kz3,/m/04wx2v,/film/film/starring./film/performance/actor
